"md5_email"|"V01"|"V02"|"V03"|"V04"|"V05"|"V06"|"V07"|"V08"|"V09"|"V10"|"V11"|"V12"|"V13"|"V14"|"V15"|"V16"|"V17"|"V18"|"V19"|"V20"|"V21"|"V22"|"V23"|"V24"|"V25"|"V26"|"V27"|"V28"|"V29"|"V30"|"V31"|"V32"|"V33"|"V34"|"V35"|"V36"|"V37"|"V38"|"V39"|"V40"|"V41"|"V42"|"V43"|"V44"|"V45"|"V46"|"V47"|"V48"|"V49"|"V50"|"V51"|"V52"|"V53"|"V54"|"V55"|"V56"|"V57"|"V58"|"V59"|"V60"|"Year"|"Week"
"351"|"1b0a862617aa938b3de3b68d2f867c02"|5|3.4|3.4|5|5|5|4.2|3.4|5|5|2.6|2.6|4.2|3.4|5|4.2|5|5|4.2|1.8|2.6|4.2|5|4.2|3.4|5|4.2|3.4|1.8|5|3.4|1.8|4.2|2.6|1|5|1|3.4|4.2|3.4|2.6|2.6|3.4|3.4|3.4|2.6|3.4|5|3.4|2.6|1|4.2|5|4.2|1|3.4|2.6|3.4|2.6|5|2010|11
"352"|"fe2ba72ce40e98b38ba4365b576b95af"|2.6|4.2|1.8|3.4|2.6|2.6|2.6|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|3.4|2.6|3.4|3.4|3.4|4.2|4.2|3.4|3.4|4.2|3.4|3.4|5|4.2|4.2|5|5|4.2|4.2|4.2|5|5|5|5|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|5|5|4.2|4.2|4.2|4.2|4.2|4.2|2010|11
"353"|"1be2f15d12cb26dadf2ffc0f88994a17"|2.6|3.4|2.6|4.2|4.2|4.2|4.2|2.6|4.2|3.4|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|3.4|1.8|3.4|4.2|4.2|3.4|3.4|4.2|2.6|4.2|2.6|4.2|3.4|3.4|4.2|4.2|2.6|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|2010|11
"354"|"aa99b1696c68e3b108abe38c6321d7e6"|4.2|5|2.6|2.6|5|4.2|4.2|3.4|4.2|3.4|4.2|2.6|4.2|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|2.6|5|3.4|4.2|2.6|3.4|4.2|4.2|3.4|4.2|3.4|3.4|3.4|4.2|4.2|5|4.2|3.4|4.2|3.4|3.4|3.4|4.2|5|5|5|4.2|5|4.2|3.4|3.4|5|5|5|5|3.4|3.4|4.2|3.4|2010|11
"355"|"e2325a37deaa7b6217d7e93f018bb040"|2.6|3.4|1.8|4.2|5|2.6|5|4.2|4.2|4.2|3.4|4.2|5|3.4|4.2|4.2|4.2|4.2|4.2|1.8|5|5|3.4|3.4|3.4|5|4.2|3.4|3.4|3.4|4.2|4.2|3.4|5|4.2|5|5|4.2|2.6|5|5|3.4|2.6|5|3.4|3.4|3.4|4.2|4.2|3.4|5|5|5|4.2|2.6|4.2|4.2|1.8|5|3.4|2010|11
"346"|"8f2a765187594755f64c8d11bf34a3cc"|3.4|4.2|3.4|3.4|4.2|5|3.4|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|3.4|4.2|4.2|3.4|4.2|2.6|3.4|3.4|3.4|4.2|2.6|4.2|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|4.2|5|4.2|3.4|4.2|3.4|2.6|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|4.2|2010|10
"347"|"5af9d7aad7fecee28bef1de121bbba20"|2.6|2.6|4.2|4.2|4.2|4.2|3.4|3.4|4.2|2.6|2.6|2.6|3.4|3.4|4.2|4.2|4.2|4.2|3.4|1.8|2.6|4.2|4.2|4.2|3.4|3.4|2.6|4.2|2.6|4.2|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|4.2|3.4|4.2|3.4|3.4|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|3.4|2010|10
"348"|"0f653d6ae674e05315ce9d16c23b6f29"|3.4|4.2|1.8|5|5|3.4|4.2|3.4|5|4.2|3.4|4.2|2.6|4.2|3.4|5|4.2|5|4.2|2.6|3.4|5|4.2|4.2|1.8|5|3.4|3.4|3.4|4.2|4.2|4.2|4.2|5|3.4|4.2|3.4|5|5|5|4.2|4.2|5|5|4.2|4.2|4.2|3.4|5|4.2|3.4|5|5|5|3.4|4.2|4.2|4.2|4.2|3.4|2010|10
"349"|"0f9bcb8c048de0f1353a0358e6ba5fdb"|4.2|3.4|1.8|4.2|5|3.4|2.6|3.4|4.2|3.4|3.4|4.2|3.4|3.4|4.2|4.2|4.2|4.2|1.8|2.6|2.6|4.2|4.2|3.4|1|4.2|3.4|4.2|1.8|2.6|4.2|3.4|4.2|3.4|3.4|3.4|3.4|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|4.2|3.4|3.4|3.4|3.4|2010|10
"339"|"1252ec8e465ccf58a46d13c44da38388"|5|3.4|2.6|3.4|4.2|4.2|4.2|2.6|5|4.2|3.4|4.2|4.2|4.2|5|4.2|4.2|3.4|4.2|1.8|3.4|4.2|5|3.4|1|5|3.4|5|3.4|5|3.4|3.4|3.4|4.2|4.2|4.2|4.2|4.2|3.4|5|5|5|4.2|5|4.2|5|3.4|5|5|4.2|5|5|4.2|4.2|3.4|5|4.2|5|5|3.4|2010|9
"340"|"418baac7406ee448dce3f9e3ba8261a6"|3.4|3.4|2.6|3.4|3.4|4.2|3.4|3.4|3.4|4.2|2.6|3.4|3.4|3.4|2.6|2.6|4.2|4.2|3.4|2.6|3.4|4.2|3.4|2.6|2.6|3.4|3.4|3.4|2.6|3.4|3.4|4.2|3.4|4.2|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|2.6|3.4|3.4|2.6|2.6|2.6|3.4|3.4|3.4|2.6|3.4|2.6|2.6|3.4|3.4|1.8|3.4|1.8|2010|9
"341"|"96871b943bb937f805981ea188c3395d"|4.2|4.2|1.8|3.4|4.2|4.2|4.2|2.6|3.4|4.2|4.2|4.2|3.4|4.2|4.2|3.4|3.4|5|3.4|4.2|3.4|5|4.2|2.6|3.4|3.4|2.6|3.4|3.4|2.6|3.4|3.4|4.2|3.4|3.4|4.2|2.6|3.4|3.4|3.4|3.4|2.6|3.4|3.4|4.2|4.2|5|4.2|2.6|2.6|2.6|3.4|4.2|4.2|4.2|5|4.2|2.6|4.2|2.6|2010|9
"342"|"7ef3cf157f7b44517a69d6bba8467cbe"|4.2|5|1|5|5|3.4|4.2|1.8|5|5|3.4|4.2|2.6|5|3.4|5|5|5|4.2|1.8|4.2|5|5|2.6|1.8|5|4.2|3.4|3.4|5|5|5|5|5|5|5|3.4|5|5|5|4.2|5|5|4.2|5|5|4.2|5|3.4|4.2|4.2|5|5|5|5|5|5|4.2|5|4.2|2010|9
"343"|"ccdc141f58ef9a3378a2b418593670c8"|3.4|4.2|1.8|4.2|5|5|3.4|4.2|5|4.2|1.8|3.4|3.4|5|4.2|5|4.2|4.2|3.4|1.8|3.4|4.2|5|4.2|1.8|4.2|4.2|3.4|1.8|4.2|3.4|4.2|4.2|3.4|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|4.2|4.2|3.4|4.2|3.4|3.4|3.4|4.2|2010|9
"344"|"3ec0f0a866eeb8e0b419cccd6ea807b5"|4.2|5|1|2.6|5|5|4.2|4.2|4.2|5|2.6|4.2|5|5|4.2|4.2|5|5|4.2|2.6|3.4|4.2|5|5|2.6|4.2|5|3.4|3.4|4.2|3.4|5|5|5|4.2|4.2|3.4|5|4.2|4.2|4.2|5|5|4.2|5|5|5|3.4|5|5|4.2|4.2|5|4.2|4.2|5|5|5|4.2|3.4|2010|9
"345"|"46caa94569655e0578640c91c92e8701"|3.4|1.8|2.6|5|3.4|5|4.2|4.2|3.4|2.6|4.2|4.2|3.4|1.8|5|3.4|4.2|5|3.4|1.8|2.6|5|5|3.4|5|3.4|2.6|4.2|3.4|4.2|4.2|1.8|1|2.6|5|3.4|4.2|3.4|1.8|3.4|2.6|5|1.8|2.6|2.6|4.2|3.4|2.6|4.2|2.6|4.2|5|4.2|3.4|4.2|5|1.8|4.2|4.2|3.4|2010|9
"333"|"93bc9e0169d8f99f5058b81bf2f4e8d0"|2.6|5|1.8|4.2|4.2|2.6|3.4|3.4|5|1.8|4.2|3.4|1.8|4.2|5|5|3.4|4.2|2.6|2.6|4.2|3.4|4.2|4.2|1.8|4.2|3.4|1.8|2.6|5|4.2|3.4|3.4|3.4|1.8|1.8|1.8|3.4|3.4|4.2|1.8|2.6|1.8|4.2|5|5|2.6|3.4|2.6|4.2|1.8|4.2|2.6|4.2|2.6|3.4|1.8|1.8|1.8|3.4|2010|8
"334"|"bac0e7181b90ad3cb061c0e28cfc7809"|4.2|1|1.8|5|2.6|4.2|2.6|1.8|5|4.2|2.6|4.2|2.6|1.8|5|5|4.2|5|5|2.6|1|5|1.8|4.2|5|4.2|1|3.4|2.6|5|2.6|2.6|5|5|4.2|5|5|5|5|5|1.8|2.6|2.6|5|4.2|3.4|4.2|3.4|4.2|2.6|2.6|3.4|5|5|3.4|3.4|2.6|3.4|2.6|4.2|2010|8
"335"|"744fcd237a328f4d9f31c993caa3c3ca"|3.4|3.4|3.4|3.4|3.4|3.4|2.6|1.8|3.4|3.4|1|3.4|1|3.4|3.4|3.4|3.4|3.4|2.6|1|1.8|1.8|3.4|3.4|1.8|3.4|1.8|3.4|1.8|3.4|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2.6|3.4|2.6|2.6|2.6|2.6|2.6|2.6|2.6|2010|8
"336"|"418baac7406ee448dce3f9e3ba8261a6"|3.4|2.6|2.6|3.4|3.4|4.2|4.2|3.4|3.4|4.2|2.6|3.4|3.4|3.4|3.4|3.4|4.2|4.2|4.2|2.6|3.4|3.4|3.4|2.6|2.6|3.4|3.4|2.6|2.6|3.4|3.4|4.2|3.4|3.4|4.2|2.6|4.2|4.2|3.4|3.4|3.4|4.2|3.4|2.6|3.4|2.6|3.4|2.6|3.4|4.2|3.4|3.4|3.4|2.6|1.8|4.2|3.4|2.6|3.4|2.6|2010|8
"337"|"f89eb6d9b43452c2de9fca3372f78fee"|1|5|2.6|4.2|4.2|5|5|4.2|2.6|5|4.2|1.8|3.4|3.4|4.2|4.2|5|5|5|4.2|4.2|5|5|3.4|5|1|3.4|1|5|2.6|5|5|5|5|3.4|5|1|5|5|5|5|5|5|5|5|5|5|1|5|4.2|5|5|5|5|3.4|4.2|5|5|4.2|3.4|2010|8
"338"|"ce8a740462d3ffe93125730c96aad056"|3.4|3.4|1|3.4|3.4|3.4|3.4|2.6|4.2|3.4|2.6|5|4.2|4.2|2.6|3.4|3.4|2.6|4.2|2.6|3.4|1.8|4.2|2.6|1.8|5|3.4|2.6|3.4|4.2|2.6|1.8|1.8|3.4|3.4|5|2.6|5|2.6|1.8|5|2.6|1.8|4.2|3.4|4.2|5|1.8|3.4|3.4|4.2|4.2|2.6|5|2.6|1.8|3.4|5|3.4|3.4|2010|8
"320"|"f39cb193790e807b09396dcd2f834392"|2.6|3.4|2.6|5|4.2|3.4|4.2|3.4|4.2|3.4|3.4|3.4|5|3.4|4.2|3.4|3.4|3.4|3.4|2.6|3.4|4.2|3.4|3.4|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|5|4.2|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|4.2|3.4|5|3.4|4.2|4.2|4.2|3.4|3.4|2.6|4.2|3.4|4.2|2.6|2010|7
"321"|"c66a9bec257b6178aff68f2993c7c1a8"|5|5|1|5|4.2|2.6|4.2|3.4|4.2|5|4.2|5|5|5|4.2|4.2|3.4|3.4|5|2.6|5|4.2|3.4|4.2|1.8|4.2|3.4|4.2|3.4|4.2|5|4.2|4.2|5|2.6|5|3.4|5|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|3.4|5|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|2010|7
"322"|"c66a9bec257b6178aff68f2993c7c1a8"|2.6|3.4|2.6|4.2|4.2|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|3.4|4.2|4.2|4.2|4.2|3.4|2.6|3.4|5|4.2|4.2|5|4.2|4.2|2.6|3.4|3.4|4.2|4.2|4.2|4.2|4.2|5|3.4|5|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|2.6|3.4|4.2|4.2|3.4|4.2|4.2|4.2|3.4|2.6|5|4.2|4.2|3.4|2010|7
"323"|"db3d7a912431a3b852ff38d1878b7634"|3.4|4.2|2.6|3.4|3.4|3.4|3.4|3.4|4.2|3.4|2.6|3.4|3.4|4.2|3.4|4.2|3.4|4.2|3.4|2.6|4.2|3.4|4.2|3.4|1.8|4.2|3.4|3.4|2.6|3.4|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|3.4|2010|7
"324"|"41e47c21dde50247a438128255e7ce51"|4.2|5|1|5|3.4|5|5|4.2|5|5|4.2|3.4|4.2|5|5|5|5|5|4.2|4.2|4.2|2.6|5|4.2|4.2|4.2|5|2.6|4.2|4.2|5|5|4.2|5|1.8|5|4.2|5|4.2|5|5|4.2|5|5|5|5|5|3.4|4.2|5|4.2|4.2|5|5|4.2|5|4.2|4.2|5|5|2010|7
"325"|"b1ec0a7d2752c3f4f5db2777971b6ed8"|5|4.2|4.2|5|5|4.2|4.2|4.2|5|5|2.6|3.4|1|5|5|5|5|5|2.6|2.6|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|3.4|4.2|5|4.2|5|3.4|4.2|5|4.2|4.2|4.2|5|5|5|5|5|4.2|5|4.2|4.2|4.2|5|5|4.2|5|4.2|5|4.2|5|2010|7
"326"|"68f3131e6a648e72eafadcc1a7816cb4"|4.2|4.2|1.8|3.4|3.4|4.2|3.4|3.4|4.2|3.4|2.6|3.4|3.4|4.2|2.6|4.2|4.2|4.2|3.4|2.6|2.6|2.6|4.2|3.4|2.6|3.4|4.2|4.2|2.6|4.2|3.4|2.6|3.4|3.4|2.6|3.4|3.4|4.2|3.4|4.2|3.4|2.6|3.4|2.6|3.4|3.4|3.4|3.4|3.4|3.4|2.6|2.6|3.4|3.4|4.2|2.6|4.2|3.4|4.2|2.6|2010|7
"327"|"4cbe9ae56a22f1fb66e6d60c2c3f9c15"|2.6|1.8|2.6|2.6|3.4|2.6|1.8|2.6|2.6|2.6|2.6|1.8|2.6|1.8|2.6|2.6|3.4|3.4|1.8|2.6|1.8|2.6|2.6|2.6|2.6|2.6|1.8|4.2|1.8|2.6|3.4|3.4|4.2|4.2|4.2|4.2|1.8|3.4|3.4|4.2|4.2|2.6|2.6|4.2|4.2|3.4|4.2|3.4|4.2|3.4|4.2|4.2|5|5|3.4|4.2|3.4|4.2|2.6|4.2|2010|7
"328"|"3b6df45a371e986710a0f39b2b68a0ec"|4.2|5|1|5|4.2|5|4.2|2.6|5|3.4|2.6|3.4|3.4|5|3.4|4.2|5|5|3.4|2.6|4.2|3.4|5|4.2|3.4|4.2|4.2|4.2|2.6|4.2|4.2|3.4|3.4|2.6|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|2.6|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|3.4|5|5|3.4|5|4.2|4.2|3.4|4.2|2010|7
"329"|"563ec111a5540a9a1b2363e705d1ecae"|4.2|3.4|3.4|5|4.2|5|4.2|3.4|4.2|3.4|3.4|5|1.8|2.6|4.2|4.2|5|5|3.4|1.8|3.4|4.2|5|4.2|4.2|4.2|2.6|5|3.4|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|4.2|4.2|2.6|3.4|4.2|4.2|4.2|5|4.2|3.4|3.4|2.6|4.2|4.2|5|5|5|4.2|4.2|5|3.4|3.4|2010|7
"330"|"c28e7f85ccb97140cad4bf270ba4474a"|3.4|5|1.8|3.4|5|4.2|4.2|2.6|4.2|5|5|3.4|4.2|4.2|2.6|3.4|4.2|4.2|3.4|3.4|4.2|4.2|3.4|3.4|5|3.4|2.6|2.6|4.2|2.6|4.2|3.4|4.2|3.4|3.4|4.2|4.2|4.2|2.6|4.2|4.2|2.6|3.4|3.4|2.6|2.6|2.6|2.6|4.2|3.4|4.2|3.4|3.4|2.6|2.6|3.4|3.4|2.6|4.2|3.4|2010|7
"331"|"9c1b4b41364e208c423a89a8d7fe5f53"|3.4|4.2|1|4.2|5|3.4|4.2|3.4|5|5|1.8|1.8|3.4|4.2|2.6|5|4.2|5|2.6|1|3.4|4.2|4.2|4.2|1|5|4.2|4.2|1.8|4.2|3.4|4.2|5|4.2|1.8|4.2|2.6|5|5|3.4|2.6|2.6|4.2|2.6|4.2|4.2|4.2|3.4|2.6|5|2.6|4.2|5|5|5|3.4|4.2|5|3.4|3.4|2010|7
"332"|"2f35d0972fad89ac25476ed91d98ee29"|3.4|3.4|4.2|3.4|3.4|3.4|3.4|2.6|4.2|3.4|2.6|3.4|2.6|3.4|2.6|4.2|4.2|4.2|3.4|1.8|2.6|3.4|4.2|3.4|1.8|3.4|3.4|3.4|1.8|4.2|3.4|3.4|4.2|3.4|3.4|4.2|1.8|3.4|3.4|3.4|2.6|4.2|3.4|3.4|4.2|4.2|4.2|3.4|4.2|2.6|4.2|3.4|5|4.2|2.6|4.2|3.4|4.2|4.2|4.2|2010|7
"317"|"edb18454f0e505b8d4d4c47097e7abbc"|3.4|5|1|5|4.2|3.4|4.2|3.4|4.2|5|4.2|5|5|5|4.2|4.2|3.4|4.2|5|2.6|5|4.2|4.2|4.2|5|5|3.4|1.8|4.2|4.2|4.2|5|4.2|5|3.4|5|3.4|4.2|4.2|5|5|3.4|5|5|5|3.4|4.2|5|4.2|4.2|3.4|5|5|5|3.4|4.2|4.2|4.2|4.2|4.2|2010|6
"318"|"05337bc3c4a58abc693dc91296361b63"|1|5|1|5|5|5|5|5|5|5|1|5|5|5|5|5|5|5|5|1|5|5|5|5|5|3.4|5|3.4|3.4|3.4|5|4.2|3.4|5|5|5|5|5|3.4|5|3.4|5|5|5|5|5|5|1|5|5|4.2|5|5|3.4|4.2|5|5|5|5|5|2010|6
"319"|"fe2f843b864ccc6905d5286e6d3863a4"|2.6|2.6|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|4.2|3.4|2.6|2.6|4.2|3.4|4.2|2.6|4.2|2.6|4.2|2.6|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|3.4|3.4|3.4|4.2|3.4|3.4|4.2|4.2|3.4|4.2|3.4|3.4|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|3.4|2010|6
"311"|"92c3be175e7b669f9cb1603f404fe21c"|1.8|2.6|4.2|3.4|5|5|5|5|5|4.2|4.2|1.8|5|4.2|4.2|5|4.2|1.8|3.4|2.6|4.2|4.2|5|3.4|2.6|5|5|4.2|2.6|5|2.6|4.2|5|2.6|4.2|1|1|2.6|4.2|5|3.4|3.4|4.2|3.4|4.2|5|4.2|4.2|3.4|5|2.6|2.6|5|5|4.2|1|4.2|5|2.6|5|2010|4
"312"|"938c63cdef30ec76d610b80eb9838e1a"|2.6|5|3.4|5|5|3.4|4.2|3.4|4.2|4.2|2.6|2.6|5|3.4|3.4|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|4.2|2.6|2.6|4.2|4.2|2.6|4.2|4.2|2.6|5|2.6|4.2|4.2|4.2|3.4|5|4.2|2.6|4.2|4.2|2.6|3.4|3.4|2.6|4.2|4.2|3.4|3.4|4.2|2.6|4.2|3.4|2.6|3.4|2010|4
"313"|"a06d4ddf995b09f44a4e2b6dbe17e349"|3.4|4.2|1.8|5|5|3.4|5|3.4|5|5|3.4|3.4|3.4|4.2|5|5|5|5|3.4|1|4.2|4.2|5|4.2|1.8|5|5|5|2.6|5|5|3.4|5|4.2|4.2|5|1.8|5|5|5|4.2|5|4.2|5|5|4.2|5|5|4.2|4.2|4.2|5|5|5|4.2|5|5|5|4.2|5|2010|4
"314"|"564c495e853cbafd4e73d0254a621bf3"|5|3.4|1.8|5|4.2|2.6|4.2|3.4|4.2|4.2|2.6|3.4|4.2|5|5|4.2|4.2|4.2|4.2|1.8|3.4|4.2|4.2|4.2|1.8|5|3.4|4.2|2.6|3.4|4.2|4.2|5|5|4.2|5|2.6|5|4.2|5|3.4|3.4|3.4|4.2|3.4|3.4|5|3.4|4.2|2.6|2.6|5|4.2|5|3.4|3.4|4.2|4.2|5|3.4|2010|4
"315"|"b0a08bdbfb3764f1faefcdcda1db29d3"|5|4.2|1.8|3.4|4.2|3.4|5|3.4|5|5|3.4|5|3.4|4.2|2.6|5|5|4.2|3.4|2.6|4.2|5|5|3.4|1|5|3.4|5|3.4|4.2|3.4|4.2|4.2|4.2|3.4|4.2|2.6|5|5|4.2|5|4.2|4.2|4.2|5|5|3.4|4.2|4.2|4.2|5|5|5|5|1.8|4.2|3.4|5|5|4.2|2010|4
"316"|"b7c5ffc177568a53ca86f285e26269b8"|3.4|3.4|2.6|4.2|4.2|4.2|1.8|3.4|4.2|4.2|2.6|3.4|4.2|3.4|4.2|4.2|5|3.4|4.2|1.8|3.4|3.4|4.2|3.4|1|4.2|4.2|4.2|2.6|2.6|2.6|3.4|4.2|4.2|3.4|5|2.6|3.4|4.2|3.4|4.2|4.2|3.4|3.4|4.2|2.6|5|4.2|4.2|3.4|4.2|4.2|5|4.2|2.6|4.2|3.4|4.2|4.2|4.2|2010|4
"309"|"18ba3dc8acfc38cf19e194e6e234b722"|3.4|2.6|4.2|5|5|5|3.4|3.4|5|4.2|2.6|3.4|4.2|3.4|5|5|5|4.2|4.2|1|2.6|4.2|4.2|5|1|5|3.4|5|2.6|5|5|3.4|5|4.2|3.4|5|4.2|5|5|4.2|4.2|5|4.2|4.2|5|5|5|4.2|4.2|2.6|3.4|5|5|5|3.4|4.2|5|4.2|4.2|5|2010|3
"310"|"6f519a31113067ec0398fe5850eb4495"|3.4|4.2|1.8|3.4|3.4|4.2|4.2|4.2|5|4.2|1|3.4|3.4|5|1.8|5|5|4.2|4.2|1|1|2.6|3.4|3.4|4.2|4.2|4.2|3.4|2.6|3.4|3.4|3.4|3.4|4.2|1.8|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|1.8|5|4.2|5|4.2|4.2|5|3.4|3.4|5|5|3.4|4.2|4.2|5|4.2|4.2|2010|3
"306"|"d41d8cd98f00b204e9800998ecf8427e"|4.2|3.4|3.4|3.4|4.2|5|4.2|4.2|5|5|1.8|4.2|3.4|5|5|3.4|5|5|4.2|1|2.6|4.2|5|3.4|2.6|4.2|3.4|3.4|3.4|4.2|3.4|3.4|3.4|5|4.2|3.4|4.2|3.4|3.4|3.4|3.4|4.2|4.2|5|5|3.4|4.2|5|3.4|3.4|5|3.4|5|3.4|3.4|4.2|3.4|1.8|1|3.4|2010|2
"307"|"d41d8cd98f00b204e9800998ecf8427e"|5|3.4|3.4|3.4|3.4|5|4.2|5|5|5|2.6|5|3.4|5|3.4|4.2|5|5|3.4|1|3.4|4.2|5|4.2|3.4|4.2|3.4|3.4|4.2|4.2|5|2.6|5|5|1|5|1|5|5|3.4|5|5|3.4|2.6|3.4|2.6|5|5|1|1|5|5|5|5|2.6|2.6|3.4|1.8|1|5|2010|2
"308"|"7c96ebfa63ea715e90e59f9149e1aa27"|1.8|1.8|1|5|5|2.6|5|4.2|5|4.2|1.8|3.4|4.2|4.2|5|5|4.2|5|4.2|1.8|4.2|5|5|5|1|5|3.4|5|1|4.2|4.2|4.2|3.4|3.4|4.2|5|1|4.2|5|5|3.4|4.2|1.8|4.2|5|3.4|5|5|5|3.4|1.8|5|4.2|4.2|1.8|4.2|5|4.2|5|4.2|2010|2
"305"|"18ba3dc8acfc38cf19e194e6e234b722"|3.4|1.8|2.6|5|5|4.2|3.4|2.6|5|4.2|3.4|3.4|4.2|3.4|5|5|5|5|3.4|1|3.4|4.2|5|5|1|4.2|3.4|5|3.4|5|5|3.4|5|4.2|3.4|5|3.4|5|5|5|2.6|4.2|4.2|5|5|5|5|4.2|4.2|3.4|3.4|5|5|5|3.4|4.2|4.2|4.2|4.2|4.2|2009|51
"300"|"ec7ceb852cbb5a9c329cf922b44ee573"|1.8|2.6|3.4|5|4.2|2.6|2.6|4.2|3.4|3.4|5|2.6|4.2|2.6|4.2|3.4|5|5|3.4|5|2.6|4.2|4.2|4.2|5|1.8|3.4|2.6|4.2|3.4|4.2|1.8|1.8|2.6|4.2|5|3.4|2.6|5|2.6|3.4|3.4|3.4|3.4|2.6|4.2|4.2|1.8|3.4|3.4|2.6|4.2|4.2|3.4|3.4|4.2|3.4|2.6|4.2|2.6|2009|50
"301"|"24186e86e52870c27ce4481ab7eb5055"|3.4|5|1|4.2|4.2|3.4|5|3.4|5|3.4|2.6|5|5|5|3.4|4.2|5|4.2|2.6|1.8|3.4|5|4.2|3.4|1|5|3.4|3.4|3.4|4.2|3.4|3.4|3.4|2.6|2.6|3.4|3.4|4.2|4.2|3.4|2.6|4.2|3.4|3.4|4.2|4.2|4.2|2.6|3.4|2.6|2.6|4.2|5|4.2|2.6|3.4|4.2|4.2|3.4|4.2|2009|50
"302"|"912026c1b7cae54f227e3ed994832087"|3.4|2.6|2.6|2.6|4.2|4.2|3.4|2.6|4.2|2.6|1.8|2.6|4.2|2.6|3.4|4.2|4.2|2.6|3.4|2.6|2.6|3.4|4.2|4.2|1.8|3.4|3.4|4.2|3.4|4.2|4.2|3.4|4.2|4.2|3.4|4.2|2.6|4.2|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|3.4|2.6|4.2|3.4|3.4|4.2|4.2|3.4|3.4|3.4|4.2|3.4|4.2|3.4|2009|50
"304"|"d41d8cd98f00b204e9800998ecf8427e"|3.4|2.6|2.6|2.6|4.2|4.2|3.4|2.6|4.2|2.6|1.8|2.6|4.2|2.6|3.4|4.2|4.2|2.6|3.4|2.6|2.6|3.4|4.2|4.2|1.8|3.4|3.4|4.2|3.4|4.2|4.2|3.4|4.2|4.2|3.4|4.2|2.6|4.2|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|3.4|2.6|4.2|3.4|3.4|4.2|4.2|3.4|3.4|3.4|4.2|3.4|4.2|3.4|2009|50
"299"|"6809ad737e060bf513cedf3b51ae84a3"|3.4|4.2|3.4|4.2|4.2|4.2|4.2|3.4|5|4.2|3.4|3.4|5|3.4|5|5|4.2|4.2|4.2|2.6|4.2|3.4|4.2|5|4.2|4.2|4.2|5|3.4|3.4|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|3.4|4.2|5|4.2|4.2|4.2|4.2|4.2|4.2|5|5|5|3.4|4.2|5|5|3.4|3.4|5|4.2|4.2|4.2|2009|48
